timestamp,Latency,Packet Drops,Errors,Idle jitter,Uptime,CPU 
2023-06-30 11:37:06+03:00,60.74235,0.0,0.8,188.8,9326358.5,4.413583000000003
2023-06-30 11:37:36+03:00,60.4648878,0.0,0.9,160.1,9326388.5,4.857060000000004
2023-06-30 11:38:06+03:00,51.6359359,0.0,0.7,188.0,9326418.5,4.258134999999996
2023-06-30 11:38:19+03:00,52.7861313,0.0,0.9,179.2,9326428.5,4.5497199999999935
2023-06-30 11:38:49+03:00,56.8094035,0.0,0.5760548,168.8,9326458.5,5.3260369999999995
2023-06-30 11:39:05+03:00,61.841663,0.0,0.8999031,156.2,9326478.5,4.359667999999999
2023-06-30 11:39:35+03:00,54.9889626,0.0,0.8,160.2,9326508.5,3.3274959999999965
2023-06-30 11:40:05+03:00,64.3583443,0.0,0.8000001,144.4,9326538.5,4.636566999999999
2023-06-30 11:40:35+03:00,54.0969836,0.0,0.9000001,198.505448,9326568.5,4.557230000000004
2023-06-30 11:41:05+03:00,64.9991724,0.0,0.8,188.7,9326598.5,4.945082999999997
2023-06-30 11:41:35+03:00,65.5638921,0.0,0.8,188.5,9326628.5,5.1284670000000006
2023-06-30 11:42:05+03:00,47.3920317,0.0,0.8000001,177.4,9326658.5,4.363414000000006
2023-06-30 11:42:35+03:00,63.2019374,0.0,0.8,163.0929,9326688.5,4.3603609999999975
2023-06-30 11:43:05+03:00,60.4934635,0.0,0.7993602,183.5,9326718.5,5.128079999999997
2023-06-30 11:43:35+03:00,57.7799475,0.0,0.8,146.3,9326748.5,4.061019000000002
2023-06-30 11:44:05+03:00,60.1482801,0.0,0.9,188.9,9326778.5,4.847826999999995
2023-06-30 11:44:35+03:00,56.6018338,0.0,0.5231755,177.825596,9326808.5,4.736793000000006
2023-06-30 11:45:05+03:00,60.5444193,0.0,0.8,199.2,9326838.5,4.349889000000005
2023-06-30 11:45:35+03:00,64.1947277,0.0,0.8,146.3,9326868.5,3.633928999999995
2023-06-30 11:46:05+03:00,62.0900669,0.0,0.9,160.6,9326898.5,4.158998999999994
2023-06-30 11:46:35+03:00,59.6422579,0.0,0.8,147.304281,9326928.5,4.857474999999994
2023-06-30 11:47:05+03:00,65.0726868,0.0,0.8000328,167.2,9326958.5,4.556376999999998
2023-06-30 11:47:35+03:00,49.3844933,0.0,0.7308785,157.2,9326988.5,4.144963000000004
2023-06-30 11:47:47+03:00,57.3802562,0.0,0.8000001,161.3,9326998.5,4.831416000000004
2023-06-30 11:48:17+03:00,56.6749945,0.0,0.7080456,175.4,9327028.5,4.2581129999999945
2023-06-30 11:48:29+03:00,59.5220111,0.0,0.7687509,147.8,9327038.5,4.733740999999995
2023-06-30 11:48:59+03:00,42.7905733,0.0,0.8000001,163.0,9327068.5,4.234183000000002
2023-06-30 11:49:10+03:00,60.5067621,0.0,0.8,148.7,9327078.5,4.347949999999997
2023-06-30 11:49:40+03:00,61.6488976,0.0,0.8,167.3,9327108.5,4.243516
2023-06-30 11:49:53+03:00,59.0826249,0.0,0.4,176.7,9327128.5,4.458614999999995
2023-06-30 11:50:23+03:00,60.5307732,0.0,0.8,166.4,9327158.5,4.660275999999996
2023-06-30 11:50:35+03:00,64.5365292,0.0,0.9,166.9,9327168.5,4.842112
2023-06-30 11:51:05+03:00,60.5917579,0.0,0.828356,180.9,9327198.5,4.468526999999995
2023-06-30 11:51:21+03:00,58.1132137,0.0,0.6231064,181.4,9327218.5,5.334175000000002
2023-06-30 11:51:51+03:00,55.9073327,0.0,0.8000001,165.3,9327248.5,3.941871000000006
2023-06-30 11:52:21+03:00,59.3587512,0.0,0.6756201,168.0,9327278.5,4.661260999999996
2023-06-30 11:52:51+03:00,49.8515127,0.0,0.5217243,184.5,9327308.5,4.644964999999999
2023-06-30 11:53:04+03:00,60.3327045,0.0,0.8000001,162.3,9327318.5,4.539501999999999
2023-06-30 11:53:34+03:00,61.6280516,0.0,0.8,156.3,9327348.5,4.6488159999999965
2023-06-30 11:53:49+03:00,56.876897,0.0,0.8,156.7,9327358.5,4.1490830000000045
2023-06-30 11:54:19+03:00,51.0578485,0.0,0.9,191.8,9327388.5,4.647356000000002
2023-06-30 11:54:49+03:00,58.2499776,0.0,0.8,141.2,9327418.5,5.150193999999999
2023-06-30 11:55:19+03:00,56.6079837,0.0,0.8000759,166.9,9327448.5,5.064313999999996
2023-06-30 11:55:49+03:00,52.1563986,0.0,0.8,177.9,9327478.5,4.527252000000004
2023-06-30 11:56:19+03:00,56.980706,0.0,0.6,170.9,9327508.5,4.762466000000003
2023-06-30 11:56:49+03:00,50.989484,0.0,0.9021358,132.6,9327538.5,3.514444999999995
2023-06-30 11:57:19+03:00,69.1623174,0.0,0.8,156.3,9327568.5,4.546047999999999
2023-06-30 11:57:49+03:00,56.4563172,0.0,0.7,183.0,9327598.5,4.362133
2023-06-30 11:58:19+03:00,49.9973326,0.0,0.7,175.1,9327628.5,4.5612059999999985
2023-06-30 11:58:49+03:00,67.8461658,0.0,0.9,168.8,9327658.5,4.816849000000005
2023-06-30 11:59:19+03:00,56.0635764,0.0,0.8,176.9,9327688.5,4.7325699999999955
2023-06-30 11:59:49+03:00,44.0999261,0.0,0.8,198.3,9327718.5,4.535475000000005
2023-06-30 12:00:19+03:00,55.5258366,0.0,0.8,198.0,9327748.5,5.531037999999995
2023-06-30 12:00:49+03:00,51.9351197,0.0,0.8013387,161.2,9327778.5,5.049888999999993
2023-06-30 12:01:19+03:00,58.0695107,0.0,0.9,191.7,9327808.5,4.846300999999997
2023-06-30 12:01:49+03:00,56.5356836,0.0,0.8000001,145.2,9327838.5,4.327702000000002
2023-06-30 12:02:19+03:00,55.5211767,0.0,0.8000001,184.4,9327868.5,5.648221000000007
2023-06-30 12:02:49+03:00,57.1536945,0.0,0.8000001,189.505705,9327898.5,4.274733999999995
2023-06-30 12:03:19+03:00,57.1593954,0.0,0.8,148.9,9327928.5,4.128091999999995
2023-06-30 12:03:49+03:00,42.525694,0.0,0.9,168.3,9327958.5,4.725378000000006
2023-06-30 12:04:11+03:00,55.191973,0.0,0.8,175.6,9327988.5,4.9168439999999975
2023-06-30 12:04:41+03:00,52.6325918,0.0,0.7984693,181.200093,9328018.5,4.923658000000003
2023-06-30 12:05:06+03:00,47.4170286,0.0,0.6921812,199.9,9328038.5,5.032876999999999
2023-06-30 12:05:36+03:00,60.1453545,0.0,0.9,196.8,9328068.5,4.443933000000001
2023-06-30 12:06:06+03:00,57.1927634,0.0,0.8,154.7,9328098.5,4.931000999999995
2023-06-30 12:06:36+03:00,59.9699342,0.0,0.8,190.4,9328128.5,5.229012999999995
2023-06-30 12:07:06+03:00,59.9667752,0.0,0.8,149.1,9328158.5,5.120808999999994
2023-06-30 12:07:36+03:00,58.8522609,0.0,0.6,159.7,9328188.5,4.634675000000001
2023-06-30 12:08:06+03:00,63.6393547,0.0,0.9,168.8,9328218.5,5.3206500000000005
2023-06-30 12:08:36+03:00,68.0459447,0.0,0.9002852,187.4,9328248.5,4.852012000000002
2023-06-30 12:09:06+03:00,48.4009007,0.0,0.6610134,184.7,9328278.5,5.01679
2023-06-30 12:09:36+03:00,60.8181482,0.0,0.8,175.3,9328308.5,4.7323710000000005
2023-06-30 12:10:06+03:00,63.5680126,0.0,0.6,162.7,9328338.5,4.866787000000002
2023-06-30 12:10:36+03:00,59.1959141,0.0,0.9,197.9,9328368.5,5.047122999999999
2023-06-30 12:11:06+03:00,65.4751529,0.0,0.9,179.5,9328398.5,5.748631000000003
2023-06-30 12:11:21+03:00,57.7900273,0.0,0.8,151.2,9328418.5,4.363288999999995
2023-06-30 12:11:51+03:00,52.4940343,0.0,0.8000001,224.6,9328448.5,4.624667000000002
2023-06-30 12:12:21+03:00,57.6446297,0.0,0.8392065,238.8,9328478.5,4.649063999999996
2023-06-30 12:12:51+03:00,55.2406276,0.0,0.7994,189.0,9328508.5,5.118768000000003
2023-06-30 12:13:21+03:00,55.8422443,0.0,0.8,155.3,9328538.5,4.341241999999994
2023-06-30 12:13:51+03:00,62.9030506,0.0,0.8,143.8,9328568.5,5.217555000000004
2023-06-30 12:14:21+03:00,55.6411308,0.0,0.9000001,173.9,9328598.5,5.057886999999994
2023-06-30 12:14:35+03:00,46.7899177,0.0,0.8,202.1,9328608.5,4.624982000000003
2023-06-30 12:15:05+03:00,61.4924053,0.0,0.8,207.6,9328638.5,5.254317
2023-06-30 12:15:35+03:00,57.0675074,0.0,0.3,193.4,9328668.5,4.933222999999998
2023-06-30 12:16:05+03:00,60.1036024,0.0,0.8,176.7,9328698.5,5.1469160000000045
2023-06-30 12:16:32+03:00,61.0666172,0.0,0.8382735,136.8,9328728.5,4.925577000000004
2023-06-30 12:17:02+03:00,62.2525812,0.0,0.5233287,159.3,9328758.5,5.5469130000000035
2023-06-30 12:17:32+03:00,61.2002247,0.0,0.9,176.9,9328788.5,4.306139999999999
2023-06-30 12:17:50+03:00,57.0135757,0.0,0.8,163.4,9328798.5,5.127478999999994
2023-06-30 12:18:20+03:00,63.5036525,0.0,0.8,158.2,9328828.5,5.555460999999994
2023-06-30 12:18:50+03:00,56.1725936,0.0,0.8,178.4,9328858.5,4.058154999999999
2023-06-30 12:19:20+03:00,57.094987,0.0,0.9,152.6,9328888.5,5.025251999999995
2023-06-30 12:19:50+03:00,53.6004046,0.0,0.9,188.6,9328918.5,5.128454000000005
2023-06-30 12:20:04+03:00,60.6803993,0.0,0.9,137.8,9328938.5,5.034689999999998
2023-06-30 12:20:34+03:00,59.7651054,0.0,0.7065108,154.2,9328968.5,4.840711999999996
2023-06-30 12:29:57+03:00,56.5056587,0.0,0.776949,167.5,9329528.5,4.157083999999998
2023-06-30 12:30:27+03:00,64.7775334,0.0,0.8012313,143.5,9329558.5,4.857884999999996
2023-06-30 12:30:57+03:00,60.5960184,0.0,0.8000001,125.6,9329588.5,4.645556999999997
2023-06-30 12:31:27+03:00,61.0791017,0.0,0.7,168.9,9329618.5,4.783824999999993
2023-06-30 12:31:57+03:00,43.2577623,0.0,0.9000001,184.7,9329648.5,4.447907999999998
2023-06-30 12:32:27+03:00,56.5584921,0.0,0.8,150.4,9329678.5,5.043321000000006
2023-06-30 12:32:57+03:00,57.4657129,0.0,0.5374999,146.797195,9329708.5,4.533654999999996
2023-06-30 12:33:27+03:00,69.3738607,0.0,0.7999999,151.5,9329738.5,3.844898999999998
2023-06-30 12:33:57+03:00,57.1238243,0.0,0.6772118,162.2,9329768.5,5.029801000000006
2023-06-30 12:34:27+03:00,54.2260539,0.0,0.7616726,157.3,9329798.5,4.651004999999998
2023-06-30 12:34:57+03:00,56.4144263,0.0,0.8,157.690719,9329828.5,4.161750999999995
2023-06-30 12:35:27+03:00,67.6496637,0.0,0.4,164.1,9329858.5,4.843967000000006
2023-06-30 12:35:57+03:00,46.9615268,0.0,0.9,156.9,9329888.5,4.3387929999999955
2023-06-30 12:36:27+03:00,71.5122235,0.0,0.8,189.3,9329918.5,4.550865000000002
2023-06-30 12:36:57+03:00,52.6278046,0.0,0.4,170.8,9329948.5,4.658738
2023-06-30 12:37:27+03:00,55.885158,0.0,0.8307614,131.8,9329978.5,4.536547999999996
2023-06-30 12:37:57+03:00,57.2848236,0.0,0.6757106,152.1,9330008.5,4.2511889999999966
2023-06-30 12:38:27+03:00,56.6066704,0.0,0.6606336,203.8,9330038.5,4.7461370000000045
2023-06-30 12:38:57+03:00,56.3311158,0.0,0.8000001,168.4,9330068.5,4.322794000000002
2023-06-30 12:39:27+03:00,68.4924439,0.0,0.4,173.8,9330098.5,4.862357000000003
2023-06-30 12:39:57+03:00,42.6597072,0.0,0.9,171.0,9330128.5,4.238759000000002
2023-06-30 12:40:27+03:00,56.9740569,0.0,0.8,180.5,9330158.5,4.938665999999998
2023-06-30 12:40:57+03:00,59.8307072,0.0,0.4,196.6,9330188.5,4.468526999999995
2023-06-30 12:41:27+03:00,60.2914863,0.0,0.8,169.3,9330218.5,5.038010999999997
2023-06-30 12:41:57+03:00,60.9766107,0.0,0.6767026,160.9,9330248.5,4.768421000000004
2023-06-30 12:42:27+03:00,52.9574744,0.0,0.6235879,176.8,9330278.5,5.154792999999998
2023-06-30 12:42:57+03:00,55.685494,0.0,0.8,159.6,9330308.5,4.329868000000005
2023-06-30 12:43:27+03:00,56.6929036,0.0,0.4620429,186.5,9330338.5,4.242814999999993
2023-06-30 12:43:57+03:00,47.4873597,0.0,0.9,148.1,9330368.5,4.341761000000005
2023-06-30 12:44:27+03:00,57.3744467,0.0,0.8,186.8,9330398.5,4.329352999999998
2023-06-30 12:44:57+03:00,52.9814648,0.0,0.4,179.5,9330428.5,4.630829000000006
2023-06-30 12:45:27+03:00,60.2423848,0.0,0.7694887,138.48802,9330458.5,4.232325000000003
2023-06-30 12:45:41+03:00,57.7133699,0.0,0.8,175.2,9330478.5,5.265203
2023-06-30 12:46:11+03:00,50.5405017,0.0,0.8987817,181.3,9330508.5,4.9274580000000014
2023-06-30 12:46:20+03:00,50.5405017,0.0,0.8987817,181.3,9330508.5,4.9274580000000014
2023-06-30 12:46:50+03:00,56.9445148,0.0,0.8,154.6,9330538.5,4.458155000000005
2023-06-30 12:47:20+03:00,68.3348607,0.0,0.7383233,122.0,9330568.5,3.731081000000003
2023-06-30 12:47:50+03:00,54.6481844,0.0,0.8000001,182.8,9330598.5,3.9563639999999936
2023-06-30 12:48:20+03:00,56.3629275,0.0,0.8,144.1,9330628.5,4.842348000000001
2023-06-30 12:48:50+03:00,36.9753626,0.0,0.5,147.4,9330658.5,2.917435999999995
2023-06-30 12:49:20+03:00,50.3592149,0.0,0.8000001,162.2,9330688.5,4.625056999999998
2023-06-30 12:49:50+03:00,57.9383609,0.0,0.676823,198.3,9330718.5,4.544837999999999
2023-06-30 12:50:20+03:00,50.831444,0.0,0.7317691,149.6,9330748.5,4.762009000000006
2023-06-30 12:50:50+03:00,56.5753158,0.0,0.8,147.2,9330778.5,4.552014999999997
2023-06-30 12:51:20+03:00,68.3176841,0.0,0.7710803,196.5,9330808.5,5.149101000000002
2023-06-30 12:51:50+03:00,49.7343466,0.0,0.66101,156.5,9330838.5,4.248362999999998
2023-06-30 12:52:03+03:00,60.230813,0.0,0.8,208.5,9330858.5,4.549351999999999
2023-06-30 12:52:33+03:00,55.938763,0.0,0.8000001,165.4,9330888.5,5.132548
2023-06-30 12:52:47+03:00,62.7481577,0.0,0.8,195.0,9330898.5,4.558051000000006
2023-06-30 12:53:17+03:00,56.3472428,0.0,0.7,161.8,9330928.5,4.334812999999997
2023-06-30 12:53:29+03:00,57.4177916,0.0,0.9,148.8,9330938.5,4.327499000000003
2023-06-30 12:53:59+03:00,63.3445446,0.0,0.7,140.3,9330968.5,3.7324059999999974
2023-06-30 12:54:13+03:00,56.5583913,0.0,0.7392216,150.4,9330988.5,4.558936000000003
2023-06-30 12:54:43+03:00,50.2856624,0.0,0.5227556,109.3,9331018.5,3.604260999999994
2023-06-30 12:54:56+03:00,46.5326307,0.0,0.8,156.1,9331028.5,4.2321680000000015
2023-06-30 12:55:26+03:00,57.0086495,0.0,0.8,171.9,9331058.5,4.6521960000000036
2023-06-30 12:55:39+03:00,64.3823921,0.0,0.6759727,144.0,9331068.5,4.951396000000003
2023-06-30 12:56:09+03:00,53.8726373,0.0,0.8,144.6,9331098.5,4.042113999999998
2023-06-30 12:56:22+03:00,56.0236717,0.0,0.7,208.1,9331118.5,4.655925999999994
2023-06-30 12:56:52+03:00,52.6915514,0.0,0.6,158.3,9331148.5,4.341766000000007
2023-06-30 12:57:05+03:00,67.4385897,0.0,0.9,170.6,9331158.5,5.739559
2023-06-30 12:57:35+03:00,60.905529,0.0,0.8,155.4,9331188.5,3.9381190000000004
2023-06-30 12:57:49+03:00,56.7750369,0.0,0.8,157.43214,9331198.5,4.341269999999994
2023-06-30 12:58:19+03:00,64.7428311,0.0,0.5220724,162.1,9331228.5,4.927835999999999
2023-06-30 12:58:32+03:00,60.8818701,0.0,0.9,151.2,9331248.5,4.7748789999999985
2023-06-30 12:59:02+03:00,67.584447,0.0,0.6766847,194.3,9331278.5,4.857517999999999
2023-06-30 12:59:15+03:00,56.9131163,0.0,0.8678768,192.3,9331288.5,4.648619999999994
2023-06-30 12:59:45+03:00,68.3304726,0.0,0.8,177.84033,9331318.5,4.148982000000004
2023-06-30 12:59:58+03:00,61.5995344,0.0,0.7,192.2,9331328.5,4.571494999999999
2023-06-30 13:00:28+03:00,50.5639619,0.0,0.8,173.1,9331358.5,4.639720999999994
2023-06-30 13:00:42+03:00,49.8979265,0.0,0.9,169.1,9331378.5,4.052977999999996
2023-06-30 13:01:12+03:00,56.6147849,0.0,0.8,193.2,9331408.5,4.933971
2023-06-30 13:01:25+03:00,57.1616582,0.0,0.8,140.0,9331418.5,4.121041000000005
2023-06-30 13:01:55+03:00,42.7845265,0.0,0.9,154.6,9331448.5,4.437102999999993
2023-06-30 13:27:46+03:00,50.6235683,0.0,0.5547878,181.1,9332998.5,4.941106000000005
2023-06-30 13:28:16+03:00,56.0945555,0.0,0.9,166.66908,9333028.5,4.542608999999999
2023-06-30 13:28:46+03:00,55.2327234,0.0,0.8687702,159.1,9333058.5,4.268317999999994
2023-06-30 13:29:16+03:00,56.6462596,0.0,0.8,158.6,9333088.5,4.851352000000006
2023-06-30 13:29:46+03:00,57.51188,0.0,0.8,250.5,9333118.5,4.453357999999994
2023-06-30 13:30:16+03:00,46.7508213,0.0,0.7,183.143745,9333148.5,4.438905000000005
2023-06-30 13:30:46+03:00,57.9204451,0.0,0.7999999,180.8,9333178.5,4.556567999999999
2023-06-30 13:31:16+03:00,49.9943158,0.0,0.5,180.0,9333208.5,4.736346999999995
2023-06-30 13:31:46+03:00,56.9908071,0.0,0.7999999,125.8,9333238.5,4.12482
2023-06-30 13:32:16+03:00,59.008221,0.0,0.7989635,138.919986,9333268.5,4.252110999999999
2023-06-30 13:32:46+03:00,43.6547405,0.0,0.8,188.5,9333298.5,4.4350490000000065
2023-06-30 13:33:16+03:00,55.5726136,0.0,0.8,200.9,9333328.5,4.554304000000002
2023-06-30 13:33:46+03:00,49.9377651,0.0,0.6232329,165.5,9333358.5,4.0489630000000005
2023-06-30 13:34:16+03:00,57.9737315,0.0,0.7999999,157.15737,9333388.5,4.049079000000006
2023-06-30 13:34:46+03:00,56.1118901,0.0,0.7,207.5,9333418.5,4.054366000000002
2023-06-30 13:35:16+03:00,53.1040172,0.0,0.8,183.1,9333448.5,4.329057000000006
2023-06-30 13:35:46+03:00,57.296413,0.0,0.6768281,169.4,9333478.5,4.466381999999996
2023-06-30 13:36:16+03:00,50.7840181,0.0,0.7617097,175.5,9333508.5,4.171941000000004
2023-06-30 13:36:46+03:00,57.1920686,0.0,0.8,152.6,9333538.5,4.256135999999998
2023-06-30 13:37:16+03:00,50.1796068,0.0,0.8003949,182.3,9333568.5,4.654303999999996
2023-06-30 13:37:46+03:00,56.5863392,0.0,0.9,161.5,9333598.5,4.445331999999993
2023-06-30 13:38:16+03:00,56.8226884,0.0,0.4,173.547647,9333628.5,4.834412999999998
2023-06-30 13:38:46+03:00,53.4791121,0.0,0.8000001,135.2,9333658.5,4.934980999999993
2023-06-30 13:39:16+03:00,57.0752916,0.0,0.9,141.9,9333688.5,4.623637000000002
2023-06-30 13:39:46+03:00,47.5307917,0.0,0.8,167.4,9333718.5,3.7644030000000015
2023-06-30 13:40:16+03:00,55.997434,0.0,0.8,132.297256,9333748.5,4.446368000000007
2023-06-30 13:40:46+03:00,52.4647245,0.0,0.8009957,214.1,9333778.5,4.774906000000001
2023-06-30 13:41:16+03:00,56.5002071,0.0,0.9,183.3,9333808.5,4.435319000000007
2023-06-30 13:41:46+03:00,56.5024019,0.0,0.5767301,160.8,9333838.5,4.2316
2023-06-30 13:42:16+03:00,43.2239731,0.0,0.8,179.30209,9333868.5,3.960341999999997
2023-06-30 13:42:46+03:00,57.8044715,0.0,0.9,163.9,9333898.5,4.943002000000007
2023-06-30 13:43:16+03:00,50.7991988,0.0,0.7,177.0,9333928.5,3.8365500000000026
2023-06-30 13:43:18+03:00,50.7991988,0.0,0.7,177.0,9333928.5,3.8365500000000026
2023-06-30 13:43:48+03:00,56.2905866,0.0,0.8000001,165.3,9333958.5,4.542818999999994
2023-06-30 13:44:18+03:00,55.7800644,0.0,0.5778385,170.400407,9333988.5,4.461369000000005
2023-06-30 13:44:48+03:00,52.5240071,0.0,0.9,160.1,9334018.5,4.5430920000000015
2023-06-30 13:44:59+03:00,56.7863837,0.0,0.7,173.8,9334028.5,4.889093000000003
2023-06-30 13:45:29+03:00,55.951085,0.0,0.8996958,191.6,9334058.5,4.039271999999997
2023-06-30 13:45:59+03:00,53.2799762,0.0,0.8,170.9,9334088.5,3.9575159999999983
2023-06-30 13:46:29+03:00,56.6622551,0.0,0.8,147.19915,9334118.5,4.835719999999995
2023-06-30 13:46:48+03:00,53.661871,0.0,0.7,126.0,9334138.5,4.645357000000004
2023-06-30 13:47:18+03:00,57.3693017,0.0,0.8,208.7,9334168.5,5.1098460000000046
2023-06-30 13:47:19+03:00,57.3693017,0.0,0.8,208.7,9334168.5,5.1098460000000046
2023-06-30 13:47:49+03:00,56.6372256,0.0,0.8,177.1,9334198.5,5.651413000000005
2023-06-30 13:48:03+03:00,54.1007559,0.0,0.9,158.2,9334218.5,4.246713999999997
2023-06-30 13:48:25+03:00,59.9935333,0.0,0.8,211.66393,9334238.5,4.848320000000001
2023-06-30 13:48:55+03:00,55.3787128,0.0,0.8008405,176.0,9334268.5,4.241786000000005
2023-06-30 13:49:25+03:00,47.5013663,0.0,0.9,178.1,9334298.5,4.3462399999999946
2023-06-30 13:49:55+03:00,56.5033728,0.0,0.7999999,162.1,9334328.5,4.650835000000001
2023-06-30 13:50:25+03:00,55.9246293,0.0,0.5227142,157.192649,9334358.5,5.071048000000005
2023-06-30 13:50:55+03:00,57.4023625,0.0,0.7999999,163.1,9334388.5,4.857410000000002
2023-06-30 13:51:25+03:00,57.4683549,0.0,0.4,164.7,9334418.5,4.257579000000007
2023-06-30 13:51:55+03:00,56.1597031,0.0,0.7999999,171.0,9334448.5,4.468547000000001
2023-06-30 13:52:25+03:00,68.8550872,0.0,0.8,125.9,9334478.5,3.8500120000000067
2023-06-30 13:52:37+03:00,64.9173577,0.0,0.6762657,166.718251,9334488.5,4.45626
2023-06-30 13:53:07+03:00,53.0124426,0.0,0.8,164.6,9334518.5,4.947039000000004
2023-06-30 13:53:11+03:00,58.526151,0.0,0.8000001,149.6,9334528.5,4.5497840000000025
2023-06-30 13:53:41+03:00,57.9603653,0.0,0.7379085,184.6,9334558.5,4.770381
2023-06-30 13:54:11+03:00,42.9423757,0.0,0.6308437,185.5,9334588.5,4.251039000000006
2023-06-30 13:54:41+03:00,57.7584793,0.0,0.9,161.2,9334618.5,4.450918999999999
2023-06-30 13:55:11+03:00,50.0324013,0.0,0.9,152.3,9334648.5,4.439321000000007
2023-06-30 13:55:23+03:00,42.8199395,0.0,0.7999999,159.4,9334658.5,4.151824000000005
2023-06-30 13:55:53+03:00,56.3834977,0.0,0.7999999,170.2,9334688.5,4.049187000000003
2023-06-30 14:49:28+03:00,48.7239584,0.0,0.9,187.0,9337898.5,4.653209000000004
2023-06-30 14:49:58+03:00,57.2310085,0.0,0.8,157.9,9337928.5,4.738157000000001
2023-06-30 14:50:28+03:00,53.248103,0.0,0.8,212.7,9337958.5,4.153992000000002
2023-06-30 14:50:58+03:00,56.2486923,0.0,0.8,196.1,9337988.5,4.342941999999994
2023-06-30 14:51:28+03:00,60.3865008,0.0,0.8011144,145.0,9338018.5,4.372566000000006
2023-06-30 14:51:58+03:00,54.3115911,0.0,0.6626474,159.3,9338048.5,4.658051999999998
2023-06-30 14:52:28+03:00,57.0685206,0.0,0.8,186.4,9338078.5,5.269092999999998
2023-06-30 14:52:58+03:00,57.438056,0.0,0.8003503,160.7,9338108.5,4.156510999999995
2023-06-30 14:53:28+03:00,52.0503603,0.0,0.8,149.1,9338138.5,4.42568
2023-06-30 14:53:58+03:00,55.8861936,0.0,0.9,160.3,9338168.5,3.9437850000000054
2023-06-30 14:54:28+03:00,54.4826837,0.0,0.8,166.4,9338198.5,4.626605999999995
2023-06-30 14:54:58+03:00,67.3113907,0.0,0.8,150.3,9338228.5,4.155946
2023-06-30 14:55:28+03:00,56.021172,0.0,0.6767181,145.8,9338258.5,6.04316
2023-06-30 14:55:58+03:00,43.2865714,0.0,0.6,187.5,9338288.5,4.363311999999993
2023-06-30 14:56:28+03:00,55.9122524,0.0,0.8,159.2,9338318.5,4.256444999999999
2023-06-30 14:56:58+03:00,53.7834047,0.0,0.7997684,180.2,9338348.5,5.069573000000005
2023-06-30 14:57:28+03:00,59.8361851,0.0,0.8,160.9,9338378.5,4.4429640000000035
2023-06-30 14:57:58+03:00,56.9260791,0.0,0.7,186.8,9338408.5,4.923706999999993
2023-06-30 14:58:28+03:00,53.1807752,0.0,0.8,165.0,9338438.5,4.150553000000002
2023-06-30 14:58:58+03:00,57.2586908,0.0,0.9,187.4,9338468.5,4.451864999999998
2023-06-30 14:59:28+03:00,55.6827999,0.0,0.8,221.8,9338498.5,4.346697000000006
2023-06-30 14:59:58+03:00,42.9744825,0.0,0.8,168.9,9338528.5,3.7392799999999937
2023-06-30 15:00:28+03:00,57.5929281,0.0,0.8390569,179.1,9338558.5,4.559574999999995
2023-06-30 15:00:58+03:00,50.5348844,0.0,0.8016578,159.8,9338588.5,4.5356649999999945
2023-06-30 15:01:28+03:00,67.0385998,0.0,0.8,181.4,9338618.5,5.1439670000000035
2023-06-30 15:01:58+03:00,56.6391799,0.0,0.4999999,169.4,9338648.5,4.023841000000004
2023-06-30 15:02:28+03:00,45.6552144,0.0,0.7999999,180.2,9338678.5,4.428218999999999
2023-06-30 15:02:58+03:00,68.5763581,0.0,0.7999999,192.7,9338708.5,4.370547000000002
2023-06-30 15:03:28+03:00,55.7410593,0.0,0.5,186.3,9338738.5,4.456241000000006
2023-06-30 15:03:58+03:00,57.2666139,0.0,0.6999999,150.9,9338768.5,4.6468380000000025
2023-06-30 15:04:28+03:00,54.9939143,0.0,0.7381205,176.8,9338798.5,4.346964
2023-06-30 15:04:58+03:00,59.3441064,0.0,0.5232949,190.2,9338828.5,4.922995
2023-06-30 15:05:11+03:00,57.5509307,0.0,0.8690456,158.4,9338848.5,4.851025000000007
2023-06-30 15:05:41+03:00,57.4307286,0.0,0.7394595,186.3,9338878.5,4.143559999999994
2023-06-30 15:06:06+03:00,53.3478763,0.0,0.8,158.2,9338898.5,4.224086999999997
2023-06-30 15:06:36+03:00,70.006519,0.0,0.9,143.9,9338928.5,4.7440930000000066
2023-06-30 15:07:06+03:00,62.676123,0.0,0.8,157.2,9338958.5,4.157602999999995
2023-06-30 15:07:36+03:00,67.1150151,0.0,0.7,202.6,9338988.5,4.845398000000003
2023-06-30 15:08:06+03:00,66.8033197,0.0,0.8,147.2,9339018.5,5.1449989999999985
2023-06-30 15:08:36+03:00,59.7325948,0.0,0.7979568,178.9,9339048.5,4.251129000000006
2023-06-30 15:09:06+03:00,76.4715974,0.0,0.8,164.8,9339078.5,4.937754999999996
2023-06-30 15:09:36+03:00,61.4520039,0.0,0.8,157.7,9339108.5,4.6243280000000055
2023-06-30 15:10:06+03:00,64.8849951,0.0,0.4921791,183.2,9339138.5,4.557024999999996
2023-06-30 15:10:36+03:00,61.049549,0.0,0.9,127.695867,9339168.5,3.838015999999996
2023-06-30 15:10:49+03:00,56.9088394,0.0,0.8,156.6,9339178.5,4.3399730000000005
2023-06-30 15:11:19+03:00,65.0014128,0.0,0.5,173.2,9339208.5,4.456076999999993
2023-06-30 15:11:27+03:00,55.2405799,0.0,0.8,160.9,9339218.5,4.555537000000001
